word,count
recur,378119.0
recut,146984.0
reedy,316918.0
refer,27099706.0
refit,197564.0
regal,2236787.0
rehab,6460331.0
reign,3505605.0
relax,8856944.0
relay,9275052.0
relic,947341.0
remit,1111713.0
renal,4494106.0
renew,6561081.0
repay,1746487.0
repel,439316.0
reply,184777992.0
rerun,763880.0
reset,10021033.0
resin,4966700.0
retch,37821.0
retro,8000179.0
retry,916420.0
reuse,3950428.0
revel,546018.0
revue,1290094.0
rhino,2619135.0
rhyme,1530733.0
rider,8987802.0
ridge,15993437.0
rifle,5047417.0
right,273620358.0
rigid,4240019.0
rigor,513599.0
rinse,1885846.0
ripen,191197.0
riper,74056.0
risen,2619862.0
riser,969986.0
risky,2412508.0
rival,4298220.0
river,78843808.0
rivet,616847.0
roach,3017586.0
roast,3205415.0
robin,11423944.0
robot,12656312.0
rocky,10404321.0
rodeo,3587192.0
roger,15353411.0
rogue,4576302.0
roomy,574188.0
roost,608008.0
rotor,2003039.0
rouge,6084449.0
rough,11557184.0
round,61836702.0
rouse,812361.0
route,31439231.0
rover,8537021.0
rowdy,510507.0
rower,239796.0
royal,45407189.0
ruddy,387590.0
ruder,89666.0
rugby,12992179.0
ruler,2615554.0
rumba,404980.0
rumor,2455494.0
rupee,2831536.0
rural,30998929.0
rusty,2780895.0
sadly,3905175.0
safer,5085040.0
saint,38929141.0
salad,8923706.0
sally,5933047.0
salon,10079006.0
salsa,4234056.0
salty,1196416.0
salve,423303.0
salvo,454555.0
sandy,9897487.0
saner,84491.0
sappy,216405.0
sassy,1657970.0
satin,6620674.0
satyr,136838.0
sauce,10968629.0
saucy,474568.0
sauna,4202256.0
saute,546457.0
savor,506115.0
savoy,1246516.0
savvy,3140230.0
scald,101839.0
scale,46307526.0
scalp,1356840.0
scaly,272847.0
scamp,810996.0
scant,543285.0
scare,2972708.0
scarf,3181107.0
scary,5571680.0
scene,29372413.0
scent,3277212.0
scion,2245350.0
scoff,177728.0
scold,170208.0
scone,213031.0
scoop,5272369.0
scope,23349420.0
score,69315004.0
scorn,622924.0
scour,411478.0
scout,6176157.0
scowl,115386.0
scram,139774.0
scrap,3757085.0
scree,148396.0
screw,8177263.0
scrub,2360299.0
scrum,425870.0
scuba,6366349.0
sedan,4769270.0
seedy,284954.0
segue,234120.0
seize,1908868.0
semen,1553302.0
sense,52629633.0
sepia,741438.0
serif,2109334.0
serum,5854942.0
serve,36697856.0
setup,23534848.0
seven,44224906.0
sever,686306.0
sewer,5008805.0
shack,2739743.0
shade,6996835.0
shady,2059463.0
shaft,6431372.0
shake,6839319.0
shaky,766843.0
shale,769742.0
shall,191963867.0
shalt,1854326.0
shame,6785296.0
shank,1311484.0
shape,25675227.0
shard,287428.0
share,119294241.0
shark,5904454.0
sharp,24904199.0
shave,2580057.0
shawl,1011728.0
shear,2886210.0
sheen,1124463.0
sheep,8962638.0
sheer,6684477.0
sheet,44295187.0
sheik,596893.0
shelf,11287023.0
shell,20599318.0
shied,103457.0
shift,19811555.0
shine,5881862.0
shiny,3192674.0
shire,2665081.0
shirk,194196.0
shirt,40501964.0
shoal,435185.0
shock,14850388.0
shone,704369.0
shook,2917411.0
shoot,12695618.0
shore,12568485.0
shorn,142311.0
short,106755242.0
shout,3965861.0
shove,847364.0
shown,68755779.0
showy,294798.0
shrew,382770.0
shrub,1458217.0
shrug,720506.0
shuck,116293.0
shunt,604152.0
shush,60031.0
shyly,213165.0
siege,2518421.0
sieve,851108.0
sight,13360499.0
sigma,11864409.0
silky,1749406.0
silly,6833654.0
since,214302926.0
sinew,74869.0
singe,106880.0
siren,1354779.0
sissy,1410911.0
sixth,9920054.0
sixty,4851534.0
skate,4932092.0
skier,863046.0
skiff,281833.0
skill,15835076.0
skimp,107336.0
skirt,9981485.0
skulk,24018.0
skull,4457991.0
skunk,937406.0
slack,1954286.0
slain,1281084.0
slang,1817718.0
slant,1313083.0
slash,2935535.0
slate,3813904.0
slave,10692715.0
sleek,2734565.0
sleep,29491537.0
sleet,305148.0
slept,2370802.0
slice,4628779.0
slick,2372634.0
slide,22339084.0
slime,869502.0
slimy,346686.0
sling,1688770.0
slink,196197.0
sloop,295505.0
slope,6469975.0
slosh,51634.0
sloth,519428.0
slump,878659.0
slung,253265.0
slunk,40167.0
slurp,495920.0
slush,389608.0
slyly,103507.0
smack,1451860.0
small,208371878.0
smart,36636558.0
smash,3192001.0
smear,1289528.0
smell,6642666.0
smelt,301053.0
smile,13893537.0
smirk,403780.0
smite,270393.0
smith,63357901.0
smock,220361.0
smoke,16567733.0
smoky,1818184.0
smote,276278.0
snack,3847152.0
snail,1580640.0
snake,7606395.0
snaky,18580.0
snare,1311615.0
snarl,184639.0
sneak,2280877.0
sneer,203583.0
snide,238032.0
sniff,1041321.0
snipe,425778.0
snoop,2787168.0
snore,294125.0
snort,1522943.0
snout,258314.0
snowy,1631719.0
snuck,274495.0
snuff,861230.0
soapy,303519.0
sober,1672710.0
soggy,331525.0
solar,20423792.0
solid,37426444.0
solve,13452150.0
sonar,1341822.0
sonic,7298920.0
sooth,141125.0
sooty,220245.0
sorry,35595812.0
sound,100010833.0
south,238581133.0
sower,137381.0
space,121505269.0
spade,1567565.0
spank,5416004.0
spare,10009522.0
spark,4842423.0
spasm,391339.0
spawn,1908837.0
speak,31324712.0
spear,2942538.0
speck,757962.0
speed,83135749.0
spell,8506049.0
spelt,431427.0
spend,26713310.0
spent,29719451.0
sperm,5944531.0
spice,7120274.0
spicy,3170817.0
spied,294373.0
spiel,811922.0
spike,4833410.0
spiky,181090.0
spill,3890646.0
spilt,214786.0
spine,5370074.0
spiny,366114.0
spire,725421.0
spite,4493143.0
splat,350981.0
split,19998411.0
spoil,1419320.0
spoke,11577917.0
spoof,907481.0
spook,318653.0
spool,1499516.0
spoon,4000406.0
spore,589081.0
sport,62683851.0
spout,905624.0
spray,15148133.0
spree,1218040.0
sprig,143773.0
spunk,404915.0
spurn,79323.0
spurt,325911.0
squad,8744772.0
squat,925062.0
squib,112968.0
stack,11090579.0
staff,151553180.0
stage,52518330.0
staid,194345.0
stain,3512824.0
stair,2012524.0
stake,5061965.0
stale,1065657.0
stalk,936028.0
stall,2114252.0
stamp,9760468.0
stand,46292709.0
stank,100733.0
stare,1925618.0
stark,3479265.0
start,161913408.0
stash,1553737.0
state,453104133.0
stave,363443.0
stead,724786.0
steak,4413680.0
steal,6257493.0
steam,11141309.0
steed,701658.0
steel,49452604.0
steep,3399504.0
steer,2159937.0
stein,3893544.0
stern,4643592.0
stick,22399126.0
stiff,3492842.0
still,190433487.0
stilt,188393.0
sting,2773263.0
stink,872742.0
stint,855795.0
stock,176295589.0
stoic,272080.0
stoke,2552684.0
stole,2814273.0
stomp,1168038.0
stone,42494931.0
stony,1907651.0
stood,11116275.0
stool,3031945.0
stoop,360440.0
store,291308910.0
stork,728360.0
storm,22242164.0
story,138433809.0
stout,1939514.0
stove,3914849.0
strap,11414669.0
straw,3958211.0
stray,1807545.0
strip,18711440.0
strut,1271153.0
stuck,9120620.0
study,152978354.0
stuff,81444510.0
stump,1357079.0
stung,404657.0
stunk,76458.0
stunt,1754828.0
style,101024266.0
suave,336960.0
sugar,22450333.0
suing,816011.0
suite,44829675.0
sulky,156355.0
sully,458846.0
sumac,181045.0
sunny,9497382.0
super,66703287.0
surer,73497.0
surge,5436623.0
surly,372213.0
sushi,3488691.0
swami,900023.0
swamp,2575587.0
swarm,1158175.0
swash,265955.0
swath,438339.0
swear,3082372.0
sweat,4551615.0
sweep,3623863.0
sweet,32311923.0
swell,2213445.0
swept,2612095.0
swift,5850031.0
swill,92032.0
swine,1578713.0
swing,12734467.0
swirl,1251090.0
swish,949054.0
swoon,248694.0
swoop,467481.0
sword,8835685.0
swore,663914.0
sworn,2332355.0
swung,867135.0
synod,1095269.0
syrup,3108136.0
tabby,504455.0
table,165341452.0
taboo,3079923.0
tacit,594255.0
tacky,519106.0
taffy,411033.0
taint,375008.0
taken,87019836.0
taker,625940.0
tally,1812605.0
talon,858061.0
tamer,355602.0
tango,2727306.0
tangy,333638.0
taper,1294069.0
tapir,86809.0
tardy,303140.0
tarot,3561389.0
taste,17311343.0
tasty,3565676.0
tatty,130077.0
taunt,295148.0
tawny,602308.0
teach,19079783.0
teary,137396.0
tease,2019275.0
teddy,5602073.0
teeth,9769437.0
tempo,3372997.0
tenet,834143.0
tenor,2361385.0
tense,2320926.0
tenth,3317039.0
tepee,52048.0
tepid,220695.0
terra,3747696.0
terse,287692.0
testy,167487.0
thank,63234550.0
theft,12744763.0
their,782849411.0
theme,37219937.0
there,701170205.0
these,541003982.0
theta,5070673.0
thick,14030556.0
thief,2970770.0
thigh,2171107.0
thing,97451660.0
think,217856550.0
third,95489240.0
thong,7747699.0
thorn,1421673.0
those,270014141.0
three,223417394.0
threw,4410853.0
throb,212889.0
throw,15751985.0
thrum,28106.0
thumb,7284386.0
thump,456603.0
thyme,1007823.0
tiara,923335.0
tibia,620778.0
tidal,2268649.0
tiger,13763074.0
tight,17981854.0
tilde,344748.0
timer,7488669.0
timid,657204.0
tipsy,279464.0
titan,3974407.0
tithe,359291.0
title,196676017.0
toast,3262695.0
today,239271204.0
toddy,131875.0
token,5672353.0
tonal,707113.0
tonga,4813052.0
tonic,1393402.0
tooth,5551049.0
topaz,2348935.0
topic,149001702.0
torch,3360286.0
torso,1769562.0
torus,509986.0
total,222649459.0
totem,955271.0
touch,36831035.0
tough,13560922.0
towel,4901668.0
tower,20686918.0
toxic,9065369.0
toxin,1495922.0
trace,11697252.0
track,112385243.0
tract,5897046.0
trade,110086585.0
trail,23648838.0
train,31816971.0
trait,1705417.0
tramp,1087707.0
trash,7092806.0
trawl,553588.0
tread,1672572.0
treat,19442315.0
trend,15747018.0
triad,1519533.0
trial,56547673.0
tribe,7890695.0
trice,354532.0
trick,8208473.0
tried,34201786.0
tripe,215448.0
trite,287494.0
troll,2079165.0
troop,2609404.0
trope,109419.0
trout,5369048.0
trove,702353.0
truce,897431.0
truck,32136249.0
truer,254461.0
truly,21693553.0
trump,2879094.0
trunk,11020361.0
truss,1484384.0
trust,55157142.0
truth,35345925.0
tryst,205722.0
tubal,566730.0
tuber,243798.0
tulip,2406691.0
tulle,336799.0
tumor,7430480.0
tunic,727598.0
turbo,10058686.0
tutor,4635949.0
twang,243118.0
tweak,1705761.0
tweed,1631867.0
tweet,168757.0
twice,19945569.0
twine,415457.0
twirl,234072.0
twist,7240854.0
twixt,73594.0
tying,1898217.0
udder,175766.0
ulcer,1336605.0
ultra,21795075.0
umbra,321800.0
uncle,8127694.0
uncut,3929056.0
under,313296421.0
undid,126166.0
undue,1377567.0
unfed,20266.0
unfit,814145.0
unify,631185.0
union,72603888.0
unite,2888724.0
unity,8657709.0
unlit,94251.0
unmet,590631.0
unset,1035406.0
untie,146576.0
until,113090086.0
unwed,125824.0
unzip,1014009.0
upper,38341510.0
upset,5544484.0
urban,38087999.0
urine,4903932.0
usage,25440406.0
usher,4948609.0
using,269448880.0
usual,17044981.0
usurp,171456.0
utile,287546.0
utter,2096533.0
vague,2783775.0
valet,2052690.0
valid,57094711.0
valor,1193133.0
value,182061247.0
valve,11325360.0
vapid,110502.0
vapor,3744912.0
vault,5408483.0
vaunt,17134.0
vegan,2642418.0
venom,1883158.0
venue,14204074.0
verge,1422550.0
verse,7469512.0
verso,788583.0
verve,1218256.0
vicar,825292.0
video,365410017.0
vigil,1183443.0
vigor,977544.0
villa,17587586.0
vinyl,17009819.0
viola,2458792.0
viper,2201559.0
viral,5969493.0
virus,36286003.0
visit,187062316.0
visor,1850201.0
vista,13991160.0
vital,14166642.0
vivid,4479514.0
vixen,885674.0
vocal,9082826.0
vodka,2155662.0
vogue,2159792.0
voice,64600528.0
voila,506278.0
vomit,767124.0
voter,4905374.0
vouch,388963.0
vowel,1033509.0
vying,348440.0
wacky,1861879.0
wafer,1554217.0
wager,1366964.0
wagon,5198530.0
waist,5013500.0
waive,1789027.0
waltz,1723021.0
warty,111349.0
waste,41089558.0
watch,92006970.0
water,215178488.0
waver,217064.0
waxen,31767.0
weary,1632945.0
weave,1965230.0
wedge,3162851.0
weedy,160228.0
weigh,3587993.0
weird,11556427.0
welch,3031408.0
welsh,7346867.0
wench,310447.0
whack,725891.0
whale,5928569.0
wharf,2226856.0
wheat,8685589.0
wheel,25342937.0
whelp,70407.0
where,360468339.0
which,810514085.0
whiff,246582.0
while,226194991.0
whine,832743.0
whiny,225341.0
whirl,622629.0
whisk,591308.0
white,209863729.0
whole,85202530.0
whoop,331753.0
whose,43634263.0
widen,1178278.0
wider,8186703.0
widow,3804620.0
width,25182453.0
wield,419233.0
wight,2190271.0
willy,2273954.0
wimpy,258895.0
wince,717079.0
winch,1016374.0
windy,2162674.0
wiser,841127.0
wispy,119494.0
witch,6671560.0
witty,1753886.0
woken,364304.0
woman,70613606.0
women,242520455.0
woody,4355633.0
wooer,1.0
wooly,256170.0
woozy,72439.0
wordy,180947.0
world,431934249.0
worry,13243591.0
worse,15677739.0
worst,16975343.0
worth,48075237.0
would,572644147.0
wound,5820050.0
woven,4248524.0
wrack,68820.0
wrath,2486700.0
wreak,316442.0
wreck,2447935.0
wrest,185267.0
wring,188579.0
wrist,6143580.0
write,126645151.0
wrong,49156828.0
wrote,56421594.0
wrung,121159.0
wryly,93928.0
yacht,5932756.0
yearn,300957.0
yeast,6083904.0
yield,15022494.0
young,136341684.0
youth,51426255.0
zebra,2902469.0
zesty,210124.0
zonal,536783.0
aahed,1.0
aalii,1.0
aargh,71592.0
aarti,63273.0
abaca,79841.0
abaci,1.0
abacs,1.0
abaft,19188.0
abaka,1.0
abamp,1.0
aband,1.0
abash,1.0
abask,1.0
abaya,84401.0
abbas,1437558.0
abbed,1.0
abbes,25330.0
abcee,1.0
abeam,17316.0
abear,1.0
abele,62988.0
abers,1.0
abets,33014.0
abies,185002.0
abler,29740.0
ables,252284.0
ablet,1.0
ablow,15776.0
abmho,1.0
abohm,1.0
aboil,1.0
aboma,1.0
aboon,1.0
abord,82154.0
abore,1.0
abram,610831.0
abray,13971.0
abrim,1.0
abrin,1.0
abris,21355.0
absey,1.0
absit,1.0
abuna,1.0
abune,1.0
abuts,106431.0
abuzz,101924.0
abyes,1.0
abysm,1.0
acais,1.0
acari,80144.0
accas,1.0
accoy,1.0
acerb,1.0
acers,31994.0
aceta,1.0
achar,32197.0
ached,153141.0
aches,1116644.0
achoo,33177.0
acids,8793940.0
acidy,1.0
acing,35956.0
acini,24397.0
ackee,1.0
acker,317695.0
acmes,1.0
acmic,1.0
acned,1.0
acnes,44507.0
acock,1.0
acold,1.0
acred,1.0
acres,14208905.0
acros,67908.0
acted,4468180.0
actin,1356491.0
acton,1309016.0
acyls,1.0
adaws,1.0
adays,13959.0
adbot,19586.0
addax,16108.0
added,118410414.0
adder,888956.0
addio,54645.0
addle,15267.0
adeem,1.0
adhan,37011.0
adieu,274747.0
adios,348221.0
adits,12932.0
adman,30780.0
admen,1.0
admix,17678.0
adobo,73556.0
adown,15167.0
adoze,1.0
adrad,1.0
adred,1.0
adsum,1.0
aduki,1.0
adunc,1.0
adust,1.0
advew,1.0
adyta,1.0
adzed,1.0
adzes,1.0
aecia,1.0
aedes,173718.0
aegis,1349788.0
aeons,92070.0
aerie,107043.0
aeros,137375.0
aesir,33093.0
afald,1.0
afara,1.0
afars,16470.0
afear,1.0
aflaj,1.0
afore,191691.0
afrit,1.0
afros,24950.0
agama,68959.0
agami,18814.0
agars,1.0
agast,1.0
agave,312239.0
agaze,1.0
agene,1.0
agers,180316.0
agger,27373.0
aggie,616732.0
aggri,1.0
aggro,171343.0
aggry,1.0
aghas,1.0
agila,64661.0
agios,230082.0
agism,1.0
agist,1.0
agita,1.0
aglee,1.0
aglet,21535.0
agley,1.0
agloo,1.0
aglus,1.0
agmas,1.0
agoge,1.0
agone,1.0
agons,1.0
agood,24742.0
agria,1.0
agrin,23924.0
agros,1.0
agued,1.0
agues,1.0
aguna,1.0
aguti,1.0
aheap,1.0
ahent,1.0
ahigh,12899.0
ahind,1.0
ahing,1.0
ahint,1.0
ahold,295977.0
ahull,1.0
ahuru,1.0
aidas,1.0
aided,3314916.0
aides,1614522.0
aidoi,1.0
aidos,1.0
aiery,1.0
aigas,1.0
aight,127253.0
ailed,20703.0
aimed,10030370.0
aimer,96862.0
ainee,1.0
ainga,1.0
aioli,84769.0
aired,2159611.0
airer,36215.0
airns,1.0
airth,28113.0
airts,1.0
aitch,28626.0
aitus,1.0
aiver,1.0
aiyee,1.0
aizle,1.0
ajies,1.0
ajiva,1.0
ajuga,31146.0
ajwan,1.0
akees,1.0
akela,28395.0
akene,1.0
aking,105864.0
akita,440387.0
akkas,1.0
alaap,1.0
alack,38913.0
alamo,2162395.0
aland,874439.0
alane,34667.0
alang,48219.0
alans,34103.0
alant,1.0
alapa,1.0
alaps,1.0
alary,13261.0
alate,1.0
alays,1.0
albas,1.0
albee,239116.0
alcid,1.0
alcos,1.0
aldea,47423.0
alder,972850.0
aldol,32614.0
aleck,69914.0
alecs,1.0
alefs,1.0
aleft,1.0
aleph,692035.0
alews,1.0
aleye,1.0
alfas,23952.0
algal,510781.0
algas,36273.0
algid,1.0
algin,1.0
algor,79868.0
algum,21242.0
alias,7132147.0
alifs,1.0
aline,267309.0
alist,270374.0
aliya,86771.0
alkie,1.0
alkos,1.0
alkyd,101898.0
alkyl,637228.0
allee,204946.0
allel,39827.0
allis,603850.0
allod,1.0
allyl,130966.0
almah,1.0
almas,48769.0
almeh,1.0
almes,44838.0
almud,1.0
almug,1.0
alods,1.0
aloed,1.0
aloes,66464.0
aloha,2099181.0
aloin,1.0
aloos,1.0
alowe,1.0
altho,159231.0
altos,1143776.0
alula,13600.0
alums,271859.0
alure,1.0
alvar,106564.0
alway,201600.0
amahs,1.0
amain,28001.0
amate,27910.0
amaut,1.0
amban,1.0
ambit,247267.0
ambos,104687.0
ambry,16543.0
ameba,1.0
ameer,56160.0
amene,1.0
amens,1.0
ament,68334.0
amias,1.0
amice,1.0
amici,498099.0
amide,316773.0
amido,25154.0
amids,1.0
amies,35247.0
amiga,2201683.0
amigo,1094662.0
amine,689951.0
amino,8273641.0
amins,1.0
amirs,1.0
amlas,1.0
amman,907030.0
ammon,296510.0
ammos,1.0
amnia,1.0
amnic,1.0
amnio,26543.0
amoks,1.0
amole,1.0
amort,52215.0
amour,1346779.0
amove,1.0
amowt,1.0
amped,318536.0
ampul,1.0
amrit,117386.0
amuck,70822.0
amyls,1.0
anana,1.0
anata,97604.0
ancho,95151.0
ancle,1.0
ancon,27256.0
andro,154794.0
anear,1.0
anele,62912.0
anent,27966.0
angas,37853.0
anglo,2798286.0
anigh,1.0
anile,14401.0
anils,1.0
anima,559141.0
animi,21791.0
anion,504530.0
anise,324336.0
anker,175826.0
ankhs,1.0
ankus,1.0
anlas,1.0
annal,91257.0
annas,115640.0
annat,53865.0
anoas,1.0
anole,39883.0
anomy,22835.0
ansae,1.0
antae,1.0
antar,62848.0
antas,14611.0
anted,16159.0
antes,472677.0
antis,61179.0
antra,14888.0
antre,1.0
antsy,82656.0
anura,97111.0
anyon,37349.0
apace,154873.0
apage,1.0
apaid,1.0
apayd,1.0
apays,1.0
apeak,1.0
apeek,1.0
apers,39349.0
apert,36425.0
apery,1.0
apgar,114178.0
aphis,389447.0
apian,1.0
apiol,1.0
apish,1.0
apism,1.0
apode,1.0
apods,1.0
apoop,1.0
aport,1.0
appal,27269.0
appay,1.0
appel,812311.0
appro,352278.0
appui,68595.0
appuy,1.0
apres,282360.0
apses,1.0
apsis,53093.0
apsos,17502.0
apted,47832.0
apter,75596.0
aquae,38767.0
aquas,1.0
araba,85785.0
araks,1.0
arame,1.0
arars,32570.0
arbas,1.0
arced,26654.0
archi,260000.0
arcos,151492.0
arcus,129194.0
ardeb,1.0
ardri,1.0
aread,1.0
areae,1.0
areal,289091.0
arear,1.0
areas,121986327.0
areca,78703.0
aredd,1.0
arede,1.0
arefy,1.0
areic,1.0
arene,37383.0
arepa,1.0
arere,1.0
arete,181243.0
arets,1.0
arett,1.0
argal,1.0
argan,26269.0
argil,1.0
argle,1.0
argol,1.0
argon,760267.0
argot,51766.0
argus,2172332.0
arhat,28698.0
arias,701697.0
ariel,2731662.0
ariki,46804.0
arils,1.0
ariot,1.0
arish,45447.0
arked,1.0
arled,1.0
arles,495534.0
armed,13866785.0
armer,48949.0
armet,1.0
armil,1.0
arnas,1.0
arnut,1.0
aroba,1.0
aroha,51420.0
aroid,1.0
arpas,1.0
arpen,1.0
arrah,1.0
arras,163483.0
arret,1.0
arris,70170.0
arroz,110715.0
arsed,125628.0
arses,82425.0
arsey,1.0
arsis,24659.0
artal,1.0
artel,29896.0
artic,431117.0
artis,394835.0
aruhe,1.0
arums,1.0
arval,17215.0
arvee,1.0
arvos,1.0
aryls,1.0
asana,175243.0
ascon,12971.0
ascus,37312.0
asdic,1.0
ashed,1.0
ashes,3011008.0
ashet,1.0
asked,75532722.0
asker,948596.0
askoi,1.0
askos,1.0
aspen,4626441.0
asper,84389.0
aspic,54553.0
aspie,1.0
aspis,1.0
aspro,70422.0
assai,54173.0
assam,803070.0
asses,4583177.0
assez,83499.0
assot,1.0
aster,718311.0
astir,51145.0
astun,1.0
asura,54205.0
asway,1.0
aswim,1.0
asyla,1.0
ataps,1.0
ataxy,1.0
atigi,1.0
atilt,1.0
atimy,1.0
atlas,12221120.0
atman,173626.0
atmas,1.0
atmos,488481.0
atocs,1.0
atoke,1.0
atoks,1.0
atoms,4375988.0
atomy,1.0
atony,1.0
atopy,66364.0
atria,279451.0
atrip,1.0
attap,73826.0
attar,86729.0
atuas,1.0
audad,1.0
auger,678597.0
aught,207367.0
aulas,22980.0
aulic,1.0
auloi,1.0
aulos,26850.0
aumil,1.0
aunes,1.0
aunts,609018.0
aurae,1.0
aural,744671.0
aurar,1.0
auras,134666.0
aurei,1.0
aures,1.0
auric,79392.0
auris,34496.0
aurum,141480.0
autos,9798008.0
auxin,154606.0
avale,1.0
avant,2710283.0
avast,449613.0
avels,1.0
avens,43203.0
avers,109324.0
avgas,40092.0
avine,1.0
avion,581489.0
avise,40613.0
aviso,354132.0
avize,1.0
avows,12784.0
avyze,1.0
awarn,1.0
awato,1.0
awave,20063.0
aways,400767.0
awdls,1.0
aweel,1.0
aweto,1.0
awing,1.0
awmry,1.0
awned,19334.0
awner,1.0
awols,1.0
awork,1.0
axels,33994.0
axile,1.0
axils,29666.0
axing,53425.0
axite,1.0
axled,1.0
axles,647257.0
axman,1.0
axmen,1.0
axoid,1.0
axone,19386.0
axons,385758.0
ayahs,1.0
ayaya,1.0
ayelp,1.0
aygre,1.0
ayins,1.0
ayont,1.0
ayres,606243.0
ayrie,1.0
azans,1.0
azide,254983.0
azido,28802.0
azine,1.0
azlon,1.0
azoic,1.0
azole,41201.0
azons,1.0
azote,12841.0
azoth,1.0
azuki,13449.0
azurn,1.0
azury,1.0
azygy,1.0
azyme,1.0
azyms,1.0
baaed,1.0
baals,1.0
babas,19694.0
babel,1047472.0
babes,27016030.0
babka,22606.0
baboo,16716.0
babul,22216.0
babus,1.0
bacca,18209.0
bacco,161419.0
baccy,1.0
bacha,25536.0
bachs,17081.0
backs,4797208.0
baddy,15679.0
baels,1.0
baffs,1.0
baffy,1.0
bafts,1.0
baghs,1.0
bagie,1.0
bahts,100220.0
bahus,1.0
bahut,1.0
bails,149105.0
bairn,34786.0
baisa,1.0
baith,14124.0
baits,669063.0
baiza,1.0
baize,48414.0
bajan,42864.0
bajra,1.0
bajri,1.0
bajus,1.0
baked,4716100.0
baken,16235.0
bakes,173816.0
bakra,1.0
balas,68596.0
balds,1.0
baldy,261017.0
baled,78514.0
bales,712551.0
balks,62743.0
balky,24948.0
balls,13683840.0
bally,884078.0
balms,256614.0
baloo,94508.0
balsa,485561.0
balti,137642.0
balun,106049.0
balus,1.0
bambi,787833.0
banak,1.0
banco,1182286.0
bancs,16230.0
banda,1187929.0
bandh,43780.0
bands,20842378.0
bandy,238539.0
baned,1.0
banes,93807.0
bangs,1154062.0
bania,26516.0
banks,30582183.0
banns,145651.0
bants,1.0
bantu,215030.0
banty,1.0
banya,62734.0
bapus,1.0
barbe,111899.0
barbs,274090.0
barby,70276.0
barca,340426.0
barde,14315.0
bardo,96541.0
bards,285757.0
bardy,1.0
bared,186940.0
barer,86373.0
bares,216791.0
barfi,15384.0
barfs,22116.0
baric,41654.0
barks,431387.0
barky,20516.0
barms,1.0
barmy,75129.0
barns,1223270.0
barny,29190.0
barps,1.0
barra,656133.0
barre,1839524.0
barro,145814.0
barry,12921548.0
barye,1.0
basan,1.0
based,252405204.0
basen,30386.0
baser,62041.0
bases,8663363.0
basho,137891.0
basij,1.0
basks,33223.0
bason,25169.0
basse,317589.0
bassi,178307.0
basso,387021.0
bassy,39488.0
basta,306217.0
basti,61685.0
basto,29914.0
basts,1.0
bated,65650.0
bates,3503755.0
baths,5707960.0
batik,648561.0
batta,19422.0
batts,189079.0
battu,1.0
bauds,1.0
bauks,1.0
baulk,31004.0
baurs,1.0
bavin,1.0
bawds,1.0
bawks,1.0
bawls,57450.0
bawns,1.0
bawrs,1.0
bawty,1.0
bayed,14407.0
bayer,1825243.0
bayes,569591.0
bayle,119261.0
bayts,1.0
bazar,365968.0
bazoo,1.0
beads,10825324.0
beaks,145800.0
beaky,22734.0
beals,229428.0
beams,3032813.0
beamy,1.0
beano,358497.0
beans,7607524.0
beany,46499.0
beare,118875.0
bears,22926868.0
beath,25518.0
beats,6367861.0
beaty,209357.0
beaus,21947.0
beaut,160328.0
beaux,425302.0
bebop,1000401.0
becap,1.0
becke,33592.0
becks,215169.0
bedad,1.0
bedel,17484.0
bedes,18687.0
bedew,1.0
bedim,1.0
bedye,1.0
beedi,1.0
beefs,106016.0
beeps,311081.0
beers,2633610.0
beery,90230.0
beets,439436.0
befog,1.0
begad,1.0
begar,1.0
begem,1.0
begot,60965.0
begum,134200.0
beige,4288534.0
beigy,1.0
beins,1.0
bekah,51673.0
belah,1.0
belar,1.0
belay,297360.0
belee,1.0
belga,126913.0
bells,4743841.0
belon,1.0
belts,5651790.0
bemad,1.0
bemas,1.0
bemix,1.0
bemud,1.0
bends,1010930.0
bendy,92458.0
benes,97606.0
benet,226135.0
benga,1.0
benis,1.0
benne,52776.0
benni,124117.0
benny,2393928.0
bento,215039.0
bents,51470.0
benty,1.0
bepat,1.0
beray,1.0
beres,108650.0
bergs,58033.0
berko,26479.0
berks,687726.0
berme,1.0
berms,147739.0
berob,1.0
beryl,547615.0
besat,1.0
besaw,13762.0
besee,1.0
beses,1.0
besit,1.0
besom,42868.0
besot,1.0
besti,1.0
bests,224868.0
betas,306327.0
beted,1.0
betes,27006.0
beths,1.0
betid,1.0
beton,105740.0
betta,439416.0
betty,6858121.0
bever,72891.0
bevor,58495.0
bevue,1.0
bevvy,1.0
bewet,1.0
bewig,1.0
bezes,1.0
bezil,1.0
bezzy,1.0
bhais,1.0
bhaji,18778.0
bhang,20562.0
bhats,1.0
bhels,1.0
bhoot,1.0
bhuna,1.0
bhuts,1.0
biach,1.0
biali,1.0
bialy,23321.0
bibbs,57588.0
bibes,1.0
biccy,1.0
bices,1.0
bided,20170.0
bider,1.0
bides,16845.0
bidet,335335.0
bidis,31810.0
bidon,1.0
bield,1.0
biers,1.0
biffo,1.0
biffs,1.0
biffy,58886.0
bifid,14746.0
bigae,1.0
biggs,782849.0
biggy,55567.0
bigha,1.0
bight,253016.0
bigly,1.0
bigos,1.0
bijou,341954.0
biked,53763.0
biker,3530897.0
bikes,10740880.0
bikie,1.0
bilbo,255543.0
bilby,56263.0
biled,1.0
biles,57387.0
bilgy,1.0
bilks,1.0
bills,18248816.0
bimah,1.0
bimas,1.0
